Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer
GOO-PRO,13,-41.85655141,-114.716143,27.08052363,-20.54790941,-112.918897,50.09094763,GOO_PRO,GOO-PRO-13,"['BUG', 'YAK', 'KEY', 'HOT', 'ALL']",GOO-13_PRO-13,"['GOO-YAK-13', 'BUG-GOO-12', 'GOO-YAK-12', 'GOO-KEY-12', 'HOT-PRO-13', 'ALL-PRO-10']","['BUG-GOO', 'GOO-YAK', 'GOO-KEY', 'HOT-PRO', 'ALL-PRO']","['YAK-13', 'BUG-12', 'YAK-12', 'KEY-12', 'HOT-13', 'ALL-10']",0,in_to_out
NIX-OVA,1,19.61778759,146.65104,-71.21173037,37.55681159,148.781207,-44.57590737,NIX_OVA,NIX-OVA-1,"['LEG', 'WHO', 'PIE', 'RAD']",NIX-1_OVA-1,"['LEG-NIX-1', 'NIX-WHO-1', 'NIX-PIE-1', 'LEG-OVA-1', 'OVA-RAD-1']","['LEG-NIX', 'NIX-WHO', 'NIX-PIE', 'LEG-OVA', 'OVA-RAD']","['LEG-1', 'WHO-1', 'PIE-1', 'LEG-1', 'RAD-1']",0,in_to_out
EAR-GEL,10,46.59295959,-136.052756,7.895627628,53.08506359,-108.725841,23.04261663,EAR_GEL,EAR-GEL-10,"['JAM', 'ZOO', 'PHI', 'DAD', 'ROB']",EAR-10_GEL-10,"['EAR-JAM-11', 'EAR-ZOO-11', 'EAR-PHI-11', 'DAD-GEL-10', 'GEL-ROB-10', 'GEL-PHI-10']","['EAR-JAM', 'EAR-ZOO', 'EAR-PHI', 'DAD-GEL', 'GEL-ROB', 'GEL-PHI']","['JAM-11', 'ZOO-11', 'PHI-11', 'DAD-10', 'ROB-10', 'PHI-8']",0,in_to_out
COY-KIT,9,-93.70142841,-68.56138902,-19.98796437,-80.74662941,-50.26531802,-1.981156372,COY_KIT,COY-KIT-9,"['ELK', 'BUG', 'CHI', 'ONO', 'ART']",COY-9_KIT-9,"['BUG-COY-12', 'COY-ELK-9', 'CHI-KIT-9', 'KIT-ONO-9', 'ART-KIT-12']","['COY-ELK', 'BUG-COY', 'CHI-KIT', 'KIT-ONO', 'ART-KIT']","['BUG-12', 'ELK-9', 'CHI-9', 'ONO-9', 'ART-12']",0,in_to_out
BAR-DOG,4_9,-110.6943414,-31.27103202,-61.66566937,-105.9669134,-17.02691602,-35.28390337,BAR_DOG,BAR-DOG-4_BAR-DOG-9,"['FLU', 'CHI']",BAR-4_DOG-4_BAR-9_DOG-9,"['BAR-FLU-4', 'CHI-DOG-9']","['BAR-FLU', 'CHI-DOG']","['FLU-4', 'CHI-9']",0,outer
EYE-POP,7,80.11344359,14.98342398,16.20123563,97.34155959,20.84592298,39.43647463,EYE_POP,EYE-POP-7,"['SUN', 'GAS', 'ACE', 'EON', 'MAC']",EYE-7_POP-7,"['EYE-SUN-7', 'EYE-GAS-7', 'ACE-POP-7', 'EON-POP-7', 'MAC-POP-7']","['EYE-SUN', 'EYE-GAS', 'ACE-POP', 'EON-POP', 'MAC-POP']","['SUN-7', 'GAS-11', 'ACE-7', 'EON-7', 'MAC-7']",0,outer
BOA-WAR,5,-4.902155406,113.990935,23.27937763,22.01100359,117.232289,32.01739663,BOA_WAR,BOA-WAR-5,"['ADO', 'SHY', 'HOW', 'DUB', 'GAL']",BOA-5_WAR-5,"['ADO-BOA-5', 'BOA-SHY-5', 'BOA-HOW-5', 'DUB-WAR-1', 'GAL-WAR-1', 'HOW-WAR-1', 'DUB-WAR-5', 'HOW-WAR-5']","['ADO-BOA', 'BOA-SHY', 'BOA-HOW', 'DUB-WAR', 'GAL-WAR', 'HOW-WAR']","['ADO-5', 'SHY-5', 'HOW-5', 'DUB-1', 'GAL-1', 'HOW-1', 'DUB-5', 'HOW-5']",0,outer
GIG-IRE,14,36.45626059,-21.83033602,51.21567163,41.95506859,-3.166204017,68.58317463,GIG_IRE,GIG-IRE-14,"['FAX', 'MAC', 'EVE', 'RIB']",GIG-14_IRE-14,"['FAX-GIG-11', 'GIG-MAC-11', 'EVE-IRE-14', 'IRE-RIB-14', 'IRE-MAC-7']","['FAX-GIG', 'GIG-MAC', 'IRE-MAC', 'EVE-IRE', 'IRE-RIB']","['FAX-11', 'MAC-11', 'EVE-14', 'RIB-14', 'MAC-7']",0,in_to_out
COW-LIE,11,25.37320059,-71.04085602,27.76317763,60.75696259,-56.31003402,52.34109163,COW_LIE,COW-LIE-11,"['KEG', 'FAX', 'OLD', 'EVE', 'LAW']",COW-11_LIE-11,"['COW-KEG-11', 'COW-FAX-11', 'LIE-OLD-13', 'LIE-OLD-14', 'EVE-LIE-14', 'LAW-LIE-14']","['COW-KEG', 'COW-FAX', 'LIE-OLD', 'EVE-LIE', 'LAW-LIE']","['KEG-11', 'FAX-11', 'OLD-13', 'OLD-14', 'EVE-14', 'LAW-14']",0,inner
ART-FIG,12,-85.24824141,-94.26845802,26.52474063,-68.95094441,-58.83866602,33.62420063,ART_FIG,ART-FIG-12,"['ASH', 'NOR', 'KIT', 'BUG', 'KEY', 'YAK']",ART-12_FIG-12,"['ART-ASH-12', 'ART-NOR-12', 'ART-KIT-12', 'BUG-FIG-12', 'FIG-KEY-12', 'FIG-YAK-12']","['ART-ASH', 'ART-NOR', 'ART-KIT', 'BUG-FIG', 'FIG-KEY', 'FIG-YAK']","['ASH-12', 'NOR-12', 'KIT-9', 'BUG-12', 'KEY-12', 'YAK-12']",0,outer
BOX-HUG,4,-102.3783024,17.77017398,-89.94626137,-93.46122141,45.64410998,-89.24967437,BOX_HUG,BOX-HUG-4,"['VAN', 'LID', 'FLU', 'SIR']",BOX-4_HUG-4,"['BOX-VAN-4', 'BOX-LID-4', 'FLU-HUG-4', 'HUG-VAN-4', 'HUG-SIR-4', 'HUG-LID-4']","['BOX-VAN', 'BOX-LID', 'FLU-HUG', 'HUG-VAN', 'HUG-SIR', 'HUG-LID']","['VAN-4', 'LID-3', 'FLU-4', 'VAN-4', 'SIR-9', 'LID-3']",1,in_to_out
HEX-MAY,3,-57.82588741,138.550331,-73.40293337,-42.89736841,147.070363,-46.28103337,HEX_MAY,HEX-MAY-3,"['GUT', 'SIP', 'WAX']",HEX-3_MAY-3,"['GUT-HEX-3', 'HEX-SIP-3', 'HEX-WAX-3', 'MAY-SIP-3']","['GUT-HEX', 'HEX-SIP', 'HEX-WAX', 'MAY-SIP']","['GUT-3', 'SIP-3', 'WAX-3', 'SIP-3']",0,outer
FUN-PLY,5,-41.77578841,55.30934898,46.46754063,-22.25168941,81.21320698,47.80186763,FUN_PLY,FUN-PLY-5,"['NAY', 'REF', 'FAN', 'JOB', 'NAN']",FUN-5_PLY-5,"['FUN-NAY-5', 'FUN-REF-5', 'FAN-FUN-6', 'JOB-PLY-5', 'NAN-PLY-6']","['FUN-NAY', 'FUN-REF', 'FAN-FUN', 'JOB-PLY', 'NAN-PLY']","['NAY-5', 'REF-5', 'FAN-6', 'JOB-5', 'NAN-6']",0,in_to_out
BAM-HAY,8,73.08419059,-66.37617402,-83.34339637,78.44892959,-39.61716802,-66.96744137,BAM_HAY,BAM-HAY-8,"['YAY', 'ETA', 'WIN', 'CIS']",BAM-8_HAY-8,"['BAM-YAY-8', 'BAM-ETA-8', 'BAM-WIN-8', 'BAM-CIS-8', 'HAY-WIN-8', 'HAY-YAY-8']","['BAM-YAY', 'BAM-ETA', 'BAM-WIN', 'BAM-CIS', 'HAY-WIN', 'HAY-YAY']","['YAY-8', 'ETA-8', 'WIN-8', 'CIS-2', 'WIN-8', 'YAY-8']",1,in_to_out
BAH-WIN,8,97.42435959,-41.22449302,-79.21080637,97.43435759,-18.79178502,-65.29166837,BAH_WIN,BAH-WIN-8,"['ETA', 'CIS', 'BOY', 'BAM', 'HAY', 'PAY']",BAH-8_WIN-8,"['BAH-ETA-2', 'BAH-CIS-2', 'BAH-BOY-2', 'BAH-ETA-8', 'BAM-WIN-8', 'HAY-WIN-8', 'PAY-WIN-8']","['BAH-ETA', 'BAH-CIS', 'BAH-BOY', 'BAM-WIN', 'HAY-WIN', 'PAY-WIN']","['ETA-2', 'CIS-2', 'BOY-2', 'ETA-8', 'BAM-8', 'HAY-8', 'PAY-8']",0,outer
BED-CHI,9,-102.5418844,-38.04451102,-16.48294537,-95.19832241,-10.08291602,-13.15320537,BED_CHI,BED-CHI-9,"['SAY', 'MAD', 'AGE', 'DOG', 'KIT']",BED-9_CHI-9,"['BED-MAD-12', 'BED-SAY-4', 'AGE-CHI-9', 'CHI-DOG-9', 'CHI-KIT-9']","['BED-SAY', 'BED-MAD', 'AGE-CHI', 'CHI-DOG', 'CHI-KIT']","['MAD-12', 'SAY-4', 'AGE-9', 'DOG-9', 'KIT-9']",0,in_to_out
GYM-PAW,4,-113.3547044,18.42387798,-60.70668137,-102.0108504,48.01721398,-36.97350437,GYM_PAW,GYM-PAW-4,"['CUP', 'VAN', 'DAY', 'ZIG']",GYM-4_PAW-4,"['CUP-GYM-4', 'GYM-VAN-4', 'DAY-PAW-4', 'PAW-ZIG-4']","['CUP-GYM', 'GYM-VAN', 'DAY-PAW', 'PAW-ZIG']","['CUP-4', 'VAN-4', 'DAY-4', 'ZIG-4']",0,in_to_out
GAL-WAR,1,24.28645659,118.646189,-1.576939372,24.98754559,133.745892,20.21671563,GAL_WAR,GAL-WAR-1,"['HOW', 'RAD', 'DUB', 'BOA']",GAL-1_WAR-1,"['GAL-HOW-1', 'GAL-RAD-1', 'DUB-WAR-1', 'HOW-WAR-1', 'DUB-WAR-5', 'HOW-WAR-5', 'BOA-WAR-5']","['GAL-HOW', 'GAL-RAD', 'DUB-WAR', 'HOW-WAR', 'BOA-WAR']","['HOW-1', 'RAD-1', 'DUB-1', 'HOW-1', 'DUB-5', 'HOW-5', 'BOA-5']",0,outer
SKY-TAG,2,101.8871626,35.23947098,-54.28216537,112.3883416,36.89463698,-28.36083737,SKY_TAG,SKY-TAG-2,"['DUI', 'FOX', 'SUN', 'ASK']",SKY-2_TAG-2,"['DUI-SKY-2', 'FOX-SKY-2', 'SKY-SUN-2', 'ASK-TAG-2', 'FOX-TAG-2']","['DUI-SKY', 'FOX-SKY', 'SKY-SUN', 'ASK-TAG', 'FOX-TAG']","['DUI-2', 'FOX-2', 'SUN-2', 'ASK-2', 'FOX-2']",0,in_to_out
PIE-SPY,1,18.90968059,124.876711,-41.34419237,57.90937859,136.201273,-30.11467737,PIE_SPY,PIE-SPY-1,"['HOW', 'NIX', 'RUM', 'LEG', 'NOM']",PIE-1_SPY-1,"['HOW-PIE-1', 'NIX-PIE-1', 'PIE-RUM-1', 'LEG-SPY-1', 'NOM-SPY-1']","['HOW-PIE', 'NIX-PIE', 'PIE-RUM', 'LEG-SPY', 'NOM-SPY']","['HOW-1', 'NIX-1', 'RUM-5', 'LEG-1', 'NOM-1']",0,inner
FOX-IVY,2,94.59196259,13.11335398,-39.83334437,113.4612856,14.11545098,-16.07717937,FOX_IVY,FOX-IVY-2,"['BOY', 'SKY', 'TAG', 'TUX', 'ACE', 'LUG']",FOX-2_IVY-2,"['BOY-FOX-2', 'FOX-SKY-2', 'FOX-TAG-2', 'IVY-TUX-2', 'ACE-IVY-7', 'IVY-LUG-7']","['BOY-FOX', 'FOX-SKY', 'FOX-TAG', 'IVY-TUX', 'ACE-IVY', 'IVY-LUG']","['BOY-2', 'SKY-2', 'TAG-2', 'TUX-2', 'ACE-7', 'LUG-8']",0,in_to_out
BUG-GOO,12,-59.09933341,-109.118245,26.92962063,-43.95188141,-64.50047202,38.98281863,BUG_GOO,BUG-GOO-12,"['COY', 'FIG', 'YAK', 'KEY', 'PRO']",BUG-12_GOO-12,"['BUG-COY-12', 'BUG-FIG-12', 'GOO-YAK-13', 'GOO-PRO-13', 'GOO-YAK-12', 'GOO-KEY-12']","['BUG-COY', 'BUG-FIG', 'GOO-YAK', 'GOO-KEY', 'GOO-PRO']","['COY-12', 'FIG-12', 'YAK-13', 'PRO-13', 'YAK-12', 'KEY-12']",0,inner
ERA-YES,7,17.26735359,17.24063198,41.98318563,54.23545259,26.39750798,60.56250663,ERA_YES,ERA-YES-7,"['AHI', 'NIL']",ERA-7_YES-7,"['AHI-ERA-7', 'ERA-NIL-7', 'AHI-YES-7', 'NIL-YES-7']","['AHI-ERA', 'ERA-NIL', 'AHI-YES', 'NIL-YES']","['AHI-7', 'NIL-7', 'AHI-7', 'NIL-7']",0,inner
CAB-GET,10,-11.22186041,-141.007733,-37.65312837,25.94835359,-122.829441,-35.38363137,CAB_GET,CAB-GET-10,"['AMP', 'OAK', 'YAY', 'COP', 'DAD', 'NEW']",CAB-10_GET-10,"['AMP-CAB-10', 'CAB-OAK-10', 'CAB-YAY-10', 'COP-GET-10', 'DAD-GET-10', 'GET-OAK-10', 'GET-NEW-10']","['AMP-CAB', 'CAB-OAK', 'CAB-YAY', 'COP-GET', 'DAD-GET', 'GET-OAK', 'GET-NEW']","['AMP-10', 'OAK-10', 'YAY-8', 'COP-10', 'DAD-10', 'OAK-10', 'NEW-10']",1,inner
KIT-ONO,9,-93.70142841,-68.56138902,-63.50000837,-88.90182941,-62.98485202,-19.98796437,KIT_ONO,KIT-ONO-9,"['CHI', 'COY', 'ART', 'SIR', 'TAT']",KIT-9_ONO-9,"['CHI-KIT-9', 'COY-KIT-9', 'ART-KIT-12', 'ONO-SIR-9', 'ONO-TAT-9']","['CHI-KIT', 'COY-KIT', 'ART-KIT', 'ONO-SIR', 'ONO-TAT']","['CHI-9', 'COY-9', 'ART-12', 'SIR-9', 'TAT-9']",0,outer
BUG-FIG,12,-68.95094441,-94.26845802,33.62420063,-59.09933341,-64.50047202,38.98281863,BUG_FIG,BUG-FIG-12,"['COY', 'GOO', 'ART', 'KEY', 'YAK']",BUG-12_FIG-12,"['BUG-COY-12', 'BUG-GOO-12', 'ART-FIG-12', 'FIG-KEY-12', 'FIG-YAK-12']","['BUG-COY', 'BUG-GOO', 'ART-FIG', 'FIG-KEY', 'FIG-YAK']","['COY-12', 'GOO-12', 'ART-12', 'KEY-12', 'YAK-12']",0,in_to_out
DIG-DUI,2,97.20427659,55.49964198,-25.19441537,99.36351259,82.04294498,-20.27930937,DIG_DUI,DIG-DUI-2,"['HIT', 'TUB', 'JOY', 'SKY']",DIG-2_DUI-2,"['DIG-HIT-2', 'DIG-TUB-2', 'DIG-JOY-2', 'DUI-SKY-2']","['DIG-HIT', 'DIG-TUB', 'DIG-JOY', 'DUI-SKY']","['HIT-2', 'TUB-2', 'JOY-1', 'SKY-2']",0,in_to_out
ASK-TAG,2,100.5588706,36.89463698,-67.54861437,101.8871626,65.11660398,-54.28216537,ASK_TAG,ASK-TAG-2,"['ORC', 'TUB', 'FRO', 'FOX', 'SKY']",ASK-2_TAG-2,"['ASK-ORC-2', 'ASK-TUB-2', 'ASK-FRO-2', 'FOX-TAG-2', 'SKY-TAG-2']","['ASK-ORC', 'ASK-TUB', 'ASK-FRO', 'FOX-TAG', 'SKY-TAG']","['ORC-2', 'TUB-2', 'FRO-1', 'FOX-2', 'SKY-2']",0,in_to_out
DRY-SHY,5,-56.95802341,99.52146798,7.891281628,-28.92061941,125.976734,25.78648963,DRY_SHY,DRY-SHY-5,"['OIL', 'VOW', 'FLY', 'BOA', 'INK']",DRY-5_SHY-5,"['DRY-OIL-5', 'DRY-VOW-5', 'DRY-FLY-5', 'BOA-SHY-5', 'OIL-SHY-5', 'INK-SHY-3']","['DRY-OIL', 'DRY-VOW', 'DRY-FLY', 'BOA-SHY', 'OIL-SHY', 'INK-SHY']","['OIL-5', 'VOW-5', 'FLY-5', 'BOA-5', 'OIL-5', 'INK-3']",0,outer
AGO-FLY,3,-84.06863141,96.82086198,-32.02837637,-77.59085641,99.85877998,-1.491527372,AGO_FLY,AGO-FLY-3,"['ALA', 'OAR', 'DRY']",AGO-3_FLY-3,"['AGO-ALA-3', 'AGO-OAR-3', 'ALA-FLY-3', 'DRY-FLY-5']","['AGO-ALA', 'AGO-OAR', 'ALA-FLY', 'DRY-FLY']","['ALA-3', 'OAR-3', 'ALA-3', 'DRY-5']",0,in_to_out
GAL-RAD,1,24.98754559,133.745892,-17.33008237,45.56589559,135.015985,-1.576939372,GAL_RAD,GAL-RAD-1,"['HOW', 'WAR', 'BIO', 'ELF', 'OVA']",GAL-1_RAD-1,"['GAL-HOW-1', 'GAL-WAR-1', 'BIO-RAD-1', 'ELF-RAD-1', 'OVA-RAD-1']","['GAL-HOW', 'GAL-WAR', 'BIO-RAD', 'ELF-RAD', 'OVA-RAD']","['HOW-1', 'WAR-1', 'BIO-1', 'ELF-1', 'OVA-1']",0,outer
GOO-KEY,12,-69.18783341,-117.131377,11.78622063,-43.95188141,-109.118245,26.92962063,GOO_KEY,GOO-KEY-12,"['BUG', 'YAK', 'PRO', 'NOR', 'WIG', 'FIG']",GOO-12_KEY-12,"['GOO-YAK-13', 'GOO-PRO-13', 'BUG-GOO-12', 'GOO-YAK-12', 'KEY-NOR-12', 'FIG-KEY-12', 'KEY-NOR-9', 'KEY-WIG-9']","['BUG-GOO', 'GOO-YAK', 'GOO-PRO', 'KEY-NOR', 'KEY-WIG', 'FIG-KEY']","['YAK-13', 'PRO-13', 'BUG-12', 'YAK-12', 'NOR-12', 'FIG-12', 'NOR-9', 'WIG-9']",0,in_to_out
JAR-PAY,8,84.01051459,-54.19003002,-46.44022937,104.2987506,-39.62004702,-34.32920937,JAR_PAY,JAR-PAY-8,"['LUG', 'ETA', 'WHY', 'WIN']",JAR-8_PAY-8,"['JAR-LUG-8', 'ETA-PAY-8', 'PAY-WHY-8', 'PAY-WIN-8']","['JAR-LUG', 'ETA-PAY', 'PAY-WHY', 'PAY-WIN']","['LUG-8', 'ETA-8', 'WHY-8', 'WIN-8']",0,in_to_out
LAB-LAM,12,-49.51198841,-68.52870402,61.93299363,-39.22136141,-46.33818502,62.20547263,LAB_LAM,LAB-LAM-12,"['YAK', 'OLD', 'ASH', 'TAU']",LAB-12_LAM-12,"['LAB-YAK-13', 'LAB-OLD-13', 'LAB-YAK-12', 'ASH-LAM-12', 'LAM-TAU-12']","['LAB-YAK', 'LAB-OLD', 'ASH-LAM', 'LAM-TAU']","['YAK-13', 'OLD-13', 'YAK-12', 'ASH-12', 'TAU-6']",0,outer
LEG-OVA,1,37.55681159,137.684574,-68.68453837,53.69602259,148.781207,-44.57590737,LEG_OVA,LEG-OVA-1,"['SPY', 'RAW', 'NIX', 'RAD']",LEG-1_OVA-1,"['LEG-SPY-1', 'LEG-RAW-1', 'LEG-NIX-1', 'NIX-OVA-1', 'OVA-RAD-1']","['LEG-SPY', 'LEG-RAW', 'LEG-NIX', 'NIX-OVA', 'OVA-RAD']","['SPY-1', 'RAW-1', 'NIX-1', 'NIX-1', 'RAD-1']",0,outer
BOY-FOX,2,108.4197686,11.93373498,-68.75523137,113.4612856,14.11545098,-39.83334437,BOY_FOX,BOY-FOX-2,"['BAH', 'ORC', 'SKY', 'IVY', 'TAG']",BOY-2_FOX-2,"['BAH-BOY-2', 'BOY-ORC-2', 'FOX-SKY-2', 'FOX-IVY-2', 'FOX-TAG-2']","['BAH-BOY', 'BOY-ORC', 'FOX-SKY', 'FOX-IVY', 'FOX-TAG']","['BAH-2', 'ORC-2', 'SKY-2', 'IVY-2', 'TAG-2']",0,outer
OIL-SHY,5,-55.28968041,101.814954,-2.314150372,-28.92061941,125.976734,7.891281628,OIL_SHY,OIL-SHY-5,"['INK', 'DRY', 'BOA']",OIL-5_SHY-5,"['INK-OIL-3', 'DRY-OIL-5', 'BOA-SHY-5', 'DRY-SHY-5', 'INK-SHY-3']","['INK-OIL', 'DRY-OIL', 'BOA-SHY', 'DRY-SHY', 'INK-SHY']","['INK-3', 'DRY-5', 'BOA-5', 'DRY-5', 'INK-3']",0,in_to_out
FUN-NAY,5,-41.77578841,81.21320698,46.46754063,-14.06673741,88.98864298,50.76425863,FUN_NAY,FUN-NAY-5,"['PLY', 'REF', 'FAN', 'JOB']",FUN-5_NAY-5,"['FUN-PLY-5', 'FUN-REF-5', 'FAN-FUN-6', 'JOB-NAY-5', 'NAY-REF-5']","['FUN-PLY', 'FUN-REF', 'FAN-FUN', 'JOB-NAY', 'NAY-REF']","['PLY-5', 'REF-5', 'FAN-6', 'JOB-5', 'REF-5']",0,outer
HAY-YAY,8,52.54010159,-78.35575402,-66.96744137,78.44892959,-66.37617402,-52.84782737,HAY_YAY,HAY-YAY-8,"['BAM', 'WIN', 'AMP', 'SAW', 'CAB']",HAY-8_YAY-8,"['BAM-HAY-8', 'HAY-WIN-8', 'AMP-YAY-8', 'BAM-YAY-8', 'SAW-YAY-8', 'CAB-YAY-10']","['BAM-HAY', 'HAY-WIN', 'AMP-YAY', 'BAM-YAY', 'SAW-YAY', 'CAB-YAY']","['BAM-8', 'WIN-8', 'AMP-8', 'BAM-8', 'SAW-8', 'CAB-10']",1,in_to_out
ART-ASH,12,-85.24824141,-58.83866602,26.52474063,-70.85630941,-36.11951702,49.93942863,ART_ASH,ART-ASH-12,"['FIG', 'NOR', 'KIT', 'LAM']",ART-12_ASH-12,"['ART-FIG-12', 'ART-NOR-12', 'ART-KIT-12', 'ASH-LAM-12']","['ART-FIG', 'ART-NOR', 'ART-KIT', 'ASH-LAM']","['FIG-12', 'NOR-12', 'KIT-9', 'LAM-12']",0,outer
SAW-SEX,8,61.78807259,-114.597803,-36.31063437,77.17590359,-85.93446502,-21.04072737,SAW_SEX,SAW-SEX-8,"['YAY', 'AMP', 'ROB']",SAW-8_SEX-8,"['SAW-YAY-8', 'AMP-SEX-10', 'ROB-SEX-10', 'AMP-SEX-8']","['SAW-YAY', 'AMP-SEX', 'ROB-SEX']","['YAY-8', 'AMP-10', 'ROB-10', 'AMP-8']",0,in_to_out
NOR-WOW,9,-76.30655541,-124.594124,-20.00325837,-59.45124641,-91.51014402,2.006007628,NOR_WOW,NOR-WOW-9,"['KEY', 'WIG', 'ART', 'USE', 'SAD']",NOR-9_WOW-9,"['KEY-NOR-12', 'ART-NOR-12', 'KEY-NOR-9', 'NOR-WIG-9', 'SAD-WOW-10', 'USE-WOW-9']","['KEY-NOR', 'NOR-WIG', 'ART-NOR', 'USE-WOW', 'SAD-WOW']","['KEY-12', 'ART-12', 'KEY-9', 'WIG-9', 'SAD-10', 'USE-9']",0,inner
ARM-BRO,1,65.19910059,72.08309498,14.24669263,82.03459059,101.295225,23.31367063,ARM_BRO,ARM-BRO-1,"['BIO', 'DUB', 'ACE', 'EON', 'HIT']",ARM-1_BRO-7,"['ARM-BIO-1', 'ARM-DUB-1', 'ACE-BRO-7', 'BRO-EON-7', 'BRO-HIT-7']","['ARM-BIO', 'ARM-DUB', 'ACE-BRO', 'BRO-EON', 'BRO-HIT']","['BIO-1', 'DUB-1', 'ACE-7', 'EON-7', 'HIT-7']",0,outer
KEY-WIG,9,-83.42824041,-117.391416,-20.98122137,-69.64055541,-103.036941,7.820439628,KEY_WIG,KEY-WIG-9,"['NOR', 'FIG', 'GOO']",KEY-9_WIG-9,"['KEY-NOR-12', 'FIG-KEY-12', 'GOO-KEY-12', 'KEY-NOR-9', 'NOR-WIG-9']","['KEY-NOR', 'FIG-KEY', 'GOO-KEY', 'NOR-WIG']","['NOR-12', 'FIG-12', 'GOO-12', 'NOR-9', 'NOR-9']",0,outer
FIX-MAC,11_7,68.15962259,-9.163696017,22.42784863,75.03074659,1.329739983,49.85057663,FIX_MAC,FIX-MAC-11_FIX-MAC-7,"['AIR', 'GAS', 'IRE', 'POP', 'GIG']",FIX-11_MAC-11_FIX-7_MAC-7,"['AIR-FIX-11', 'FIX-GAS-11', 'GIG-MAC-11', 'IRE-MAC-7', 'MAC-POP-7']","['AIR-FIX', 'FIX-GAS', 'IRE-MAC', 'MAC-POP', 'GIG-MAC']","['AIR-11', 'GAS-11', 'GIG-11', 'IRE-7', 'POP-7']",0,in_to_out
ETA-PAY,8,99.52760759,-39.62004702,-50.85733837,104.2987506,-14.70496602,-34.32920937,ETA_PAY,ETA-PAY-8,"['BAH', 'CIS', 'BAM', 'JAR', 'WHY', 'WIN']",ETA-8_PAY-8,"['BAH-ETA-2', 'CIS-ETA-2', 'BAH-ETA-8', 'BAM-ETA-8', 'JAR-PAY-8', 'PAY-WHY-8', 'PAY-WIN-8']","['BAH-ETA', 'CIS-ETA', 'BAM-ETA', 'JAR-PAY', 'PAY-WHY', 'PAY-WIN']","['BAH-2', 'CIS-2', 'BAH-8', 'BAM-8', 'JAR-8', 'WHY-8', 'WIN-8']",0,in_to_out
ELF-RAD,1,42.59283659,109.975758,-17.33008237,45.56589559,135.015985,-1.147938372,ELF_RAD,ELF-RAD-1,"['DUB', 'WET', 'ADO', 'BIO', 'GAL', 'OVA']",ELF-1_RAD-1,"['DUB-ELF-1', 'ELF-WET-1', 'ADO-ELF-5', 'BIO-RAD-1', 'GAL-RAD-1', 'OVA-RAD-1']","['DUB-ELF', 'ELF-WET', 'ADO-ELF', 'BIO-RAD', 'GAL-RAD', 'OVA-RAD']","['DUB-1', 'WET-1', 'ADO-5', 'BIO-1', 'GAL-1', 'OVA-1']",0,in_to_out
LIE-OLD,13_14,-0.811181406,-72.88615602,51.24466863,23.32732159,-60.86001002,71.98093063,LIE_OLD,LIE-OLD-13_LIE-OLD-14,"['COW', 'EVE', 'LAW', 'HOT', 'LAB']",LIE-13_OLD-13_LIE-14_OLD-14,"['COW-LIE-11', 'EVE-LIE-14', 'LAW-LIE-14', 'HOT-OLD-13', 'LAB-OLD-13', 'EVE-OLD-14']","['COW-LIE', 'EVE-LIE', 'LAW-LIE', 'HOT-OLD', 'LAB-OLD', 'EVE-OLD']","['COW-11', 'EVE-14', 'LAW-14', 'HOT-13', 'LAB-13', 'EVE-14']",0,in_to_out
GUN-JOY,1,80.21752159,86.71068098,-50.51652737,84.05906559,108.367809,-32.10448937,GUN_JOY,GUN-JOY-1,"['FRO', 'WHO', 'TUB', 'BIO', 'DIG']",GUN-1_JOY-1,"['FRO-GUN-1', 'GUN-WHO-1', 'GUN-TUB-2', 'BIO-JOY-1', 'DIG-JOY-2']","['FRO-GUN', 'GUN-WHO', 'GUN-TUB', 'BIO-JOY', 'DIG-JOY']","['FRO-1', 'WHO-1', 'TUB-2', 'BIO-1', 'DIG-2']",0,in_to_out
HUG-SIR,4,-93.46122141,-36.93601502,-89.94626137,-85.17058541,17.77017398,-81.99597937,HUG_SIR,HUG-SIR-4,"['BOX', 'FLU', 'VAN', 'LID', 'ONO', 'TAT', 'CUP']",HUG-4_SIR-9,"['BOX-HUG-4', 'FLU-HUG-4', 'HUG-VAN-4', 'HUG-LID-4', 'ONO-SIR-9', 'SIR-TAT-9', 'CUP-SIR-4', 'FLU-SIR-4']","['BOX-HUG', 'FLU-HUG', 'HUG-VAN', 'HUG-LID', 'ONO-SIR', 'SIR-TAT', 'CUP-SIR', 'FLU-SIR']","['BOX-4', 'FLU-4', 'VAN-4', 'LID-3', 'ONO-9', 'TAT-9', 'CUP-4', 'FLU-4']",1,inner
ICE-MAD,6,-101.6621224,-29.18252802,13.65649863,-97.55815141,2.311318983,18.75995663,ICE_MAD,ICE-MAD-6,"['SAY', 'BED', 'LAX']",ICE-6_MAD-12,"['ICE-SAY-4', 'BED-MAD-12', 'LAX-MAD-12']","['ICE-SAY', 'BED-MAD', 'LAX-MAD']","['SAY-4', 'BED-12', 'LAX-12']",0,outer
